codigo_ibge,nome,latitude,longitude,UF,Munic,NMunic,Populacao
4215406,Salto Veloso,27.0,51.0,42.0,15406.0,SALTO VELOSO,4172.0
3157104,Salto da Divisa,16.0,40.0,31.0,57104.0,SALTO DA DIVISA,6896.0
3545308,Salto de Pirapora,24.0,48.0,35.0,45308.0,SALTO DE PIRAPORA,37324.0
5107750,Salto do Céu,15.0,58.0,51.0,7750.0,SALTO DO CÉU,3650.0
4122909,Salto do Itararé,24.0,50.0,41.0,22909.0,SALTO DO ITARARÉ,5087.0
4316451,Salto do Jacuí,29.0,53.0,43.0,16451.0,SALTO DO JACUÍ,12154.0
4123006,Salto do Lontra,26.0,53.0,41.0,23006.0,SALTO DO LONTRA,12480.0
2927408,Salvador,13.0,39.0,29.0,27408.0,SALVADOR,
4316477,Salvador das Missões,28.0,55.0,43.0,16477.0,SALVADOR DAS MISSÕES,2601.0
4316501,Salvador do Sul,29.0,52.0,43.0,16501.0,SALVADOR DO SUL,6644.0
1506302,Salvaterra,1.0,49.0,15.0,6302.0,SALVATERRA,17077.0
2109700,Sambaíba,7.0,45.0,21.0,9700.0,SAMBAÍBA,5792.0
1718808,Sampaio,5.0,48.0,17.0,18808.0,SAMPAIO,3672.0
4316600,Sananduva,28.0,52.0,43.0,16600.0,SANANDUVA,14714.0
5219001,Sanclerlândia,16.0,50.0,52.0,19001.0,SANCLERLÂNDIA,7647.0
1718840,Sandolândia,13.0,50.0,17.0,18840.0,SANDOLÂNDIA,3443.0
3545506,Sandovalina,22.0,52.0,35.0,45506.0,SANDOVALINA,3217.0
4215455,Sangão,29.0,49.0,42.0,15455.0,SANGÃO,10300.0
2612406,Sanharó,8.0,37.0,26.0,12406.0,SANHARÓ,17627.0
4317103,Sant'Ana do Livramento,31.0,56.0,43.0,17103.0,SANT' ANA DO LIVRAMENTO,83479.0
3545605,Santa Adélia,21.0,49.0,35.0,45605.0,SANTA ADÉLIA,13861.0
3545704,Santa Albertina,20.0,51.0,35.0,45704.0,SANTA ALBERTINA,5034.0
4123105,Santa Amélia,23.0,50.0,41.0,23105.0,SANTA AMÉLIA,4062.0
3546009,Santa Branca,23.0,46.0,35.0,46009.0,SANTA BRANCA,13282.0
2927606,Santa Brígida,10.0,38.0,29.0,27606.0,SANTA BRÍGIDA,15483.0
2927507,Santa Bárbara,12.0,39.0,29.0,27507.0,SANTA BÁRBARA,45625.0
3545803,Santa Bárbara d'Oeste,23.0,47.0,35.0,45803.0,SANTA BÁRBARA D'OESTE,
5219100,Santa Bárbara de Goiás,17.0,50.0,52.0,19100.0,SANTA BÁRBARA DE GOIÁS,5658.0
3157252,Santa Bárbara do Leste,20.0,42.0,31.0,57252.0,SANTA BÁRBARA DO LESTE,7451.0
3157278,Santa Bárbara do Monte Verde,22.0,44.0,31.0,57278.0,SANTA BÁRBARA DO MONTE VERDE,2796.0
1506351,Santa Bárbara do Pará,1.0,48.0,15.0,6351.0,SANTA BÁRBARA DO PARÁ,13714.0
4316709,Santa Bárbara do Sul,28.0,53.0,43.0,16709.0,SANTA BÁRBARA DO SUL,9122.0
3157302,Santa Bárbara do Tugúrio,21.0,44.0,31.0,57302.0,SANTA BÁRBARA DO TUGÚRIO,4504.0
5107248,Santa Carmem,12.0,55.0,51.0,7248.0,SANTA CARMEM,4319.0
4215505,Santa Cecília,27.0,50.0,42.0,15505.0,SANTA CECÍLIA,22327.0
4123204,Santa Cecília do Pavão,24.0,51.0,41.0,23204.0,SANTA CECÍLIA DO PAVÃO,3676.0
4316733,Santa Cecília do Sul,28.0,52.0,43.0,16733.0,SANTA CECÍLIA DO SUL,1716.0
3546108,Santa Clara d'Oeste,20.0,51.0,35.0,46108.0,SANTA CLARA D'OESTE,2081.0
4316758,Santa Clara do Sul,29.0,52.0,43.0,16758.0,SANTA CLARA DO SUL,5471.0
2411205,Santa Cruz,6.0,36.0,24.0,11205.0,SANTA CRUZ,53860.0
2927705,Santa Cruz Cabrália,16.0,39.0,29.0,27705.0,SANTA CRUZ CABRÁLIA,25110.0
2612471,Santa Cruz da Baixa Verde,8.0,38.0,26.0,12471.0,SANTA CRUZ DA BAIXA VERDE,11610.0
3546207,Santa Cruz da Conceição,22.0,47.0,35.0,46207.0,SANTA CRUZ DA CONCEIÇÃO,3872.0
3546256,Santa Cruz da Esperança,21.0,47.0,35.0,46256.0,SANTA CRUZ DA ESPERANÇA,1707.0
2927804,Santa Cruz da Vitória,15.0,40.0,29.0,27804.0,SANTA CRUZ DA VITÓRIA,6386.0
3546306,Santa Cruz das Palmeiras,22.0,47.0,35.0,46306.0,SANTA CRUZ DAS PALMEIRAS,30458.0
5219209,Santa Cruz de Goiás,17.0,48.0,52.0,19209.0,SANTA CRUZ DE GOIÁS,3542.0
3157336,Santa Cruz de Minas,21.0,44.0,31.0,57336.0,SANTA CRUZ DE MINAS,7347.0
4123303,Santa Cruz de Monte Castelo,23.0,53.0,41.0,23303.0,SANTA CRUZ DE MONTE CASTELO,7924.0
3157377,Santa Cruz de Salinas,16.0,42.0,31.0,57377.0,SANTA CRUZ DE SALINAS,5192.0
1506401,Santa Cruz do Arari,1.0,49.0,15.0,6401.0,SANTA CRUZ DO ARARI,5921.0
2612505,Santa Cruz do Capibaribe,8.0,36.0,26.0,12505.0,SANTA CRUZ DO CAPIBARIBE,73680.0
3157401,Santa Cruz do Escalvado,20.0,43.0,31.0,57401.0,SANTA CRUZ DO ESCALVADO,5193.0
2209104,Santa Cruz do Piauí,7.0,42.0,22.0,9104.0,SANTA CRUZ DO PIAUÍ,5790.0
3546405,Santa Cruz do Rio Pardo,23.0,50.0,35.0,46405.0,SANTA CRUZ DO RIO PARDO,41655.0
4316808,Santa Cruz do Sul,30.0,52.0,43.0,16808.0,SANTA CRUZ DO SUL,115857.0
5107743,Santa Cruz do Xingu,10.0,52.0,51.0,7743.0,SANTA CRUZ DO XINGU,2116.0
2209153,Santa Cruz dos Milagres,6.0,42.0,22.0,9153.0,SANTA CRUZ DOS MILAGRES,3352.0
3157500,Santa Efigênia de Minas,19.0,42.0,31.0,57500.0,SANTA EFIGÊNIA DE MINAS,4519.0
3546504,Santa Ernestina,21.0,48.0,35.0,46504.0,SANTA ERNESTINA,5510.0
2209203,Santa Filomena,9.0,46.0,22.0,9203.0,SANTA FILOMENA,19758.0
2109759,Santa Filomena do Maranhão,5.0,45.0,21.0,9759.0,SANTA FILOMENA DO MARANHÃO,5526.0
4123402,Santa Fé,23.0,52.0,41.0,23402.0,SANTA FÉ,9774.0
5219258,Santa Fé de Goiás,16.0,51.0,52.0,19258.0,SANTA FÉ DE GOIÁS,4594.0
3157609,Santa Fé de Minas,17.0,45.0,31.0,57609.0,SANTA FÉ DE MINAS,4034.0
1718865,Santa Fé do Araguaia,7.0,49.0,17.0,18865.0,SANTA FÉ DO ARAGUAIA,5610.0
3546603,Santa Fé do Sul,20.0,51.0,35.0,46603.0,SANTA FÉ DO SUL,27693.0
3546702,Santa Gertrudes,22.0,48.0,35.0,46702.0,SANTA GERTRUDES,19044.0
4123501,Santa Helena,25.0,54.0,41.0,23501.0,SANTA HELENA,65281.0
5219308,Santa Helena de Goiás,18.0,51.0,52.0,19308.0,SANTA HELENA DE GOIÁS,35027.0
3157658,Santa Helena de Minas,17.0,41.0,31.0,57658.0,SANTA HELENA DE MINAS,5892.0
2927903,Santa Inês,13.0,40.0,29.0,27903.0,SANTA INÊS,98175.0
3546801,Santa Isabel,23.0,46.0,35.0,46801.0,SANTA ISABEL,48302.0
4123709,Santa Isabel do Ivaí,23.0,53.0,41.0,23709.0,SANTA ISABEL DO IVAÍ,8509.0
1303601,Santa Isabel do Rio Negro,0.0,65.0,13.0,3601.0,SANTA ISABEL DO RIO NEGRO,16921.0
4123808,Santa Izabel do Oeste,26.0,53.0,41.0,23808.0,SANTA IZABEL DO OESTE,11434.0
1506500,Santa Izabel do Pará,1.0,48.0,15.0,6500.0,SANTA ISABEL DO PARÁ,51763.0
3157708,Santa Juliana,19.0,48.0,31.0,57708.0,SANTA JULIANA,10582.0
3204500,Santa Leopoldina,20.0,41.0,32.0,4500.0,SANTA LEOPOLDINA,12349.0
2209302,Santa Luz,9.0,44.0,22.0,9302.0,SANTA LUZ,5280.0
2110005,Santa Luzia,4.0,46.0,21.0,10005.0,SANTA LUZIA,98782.0
1100296,Santa Luzia D'Oeste,12.0,62.0,11.0,296.0,SANTA LUZIA D'OESTE,9264.0
2806305,Santa Luzia do Itanhy,11.0,37.0,28.0,6305.0,SANTA LUZIA DO ITANHY,13041.0
2707909,Santa Luzia do Norte,10.0,36.0,27.0,7909.0,SANTA LUZIA DO NORTE,7248.0
2110039,Santa Luzia do Paruá,3.0,46.0,21.0,10039.0,SANTA LUZIA DO PARUÁ,19633.0
1506559,Santa Luzia do Pará,2.0,47.0,15.0,6559.0,SANTA LUZIA DO PARÁ,18123.0
3546900,Santa Lúcia,22.0,48.0,35.0,46900.0,SANTA LÚCIA,11587.0
3157906,Santa Margarida,20.0,42.0,31.0,57906.0,SANTA MARGARIDA,14205.0
4316972,Santa Margarida do Sul,30.0,54.0,43.0,16972.0,SANTA MARGARIDA DO SUL,2163.0
4316907,Santa Maria,30.0,54.0,43.0,16907.0,SANTA MARIA,4659.0
3304607,Santa Maria Madalena,22.0,42.0,33.0,4607.0,SANTA MARIA MADALENA,10409.0
2612604,Santa Maria da Boa Vista,9.0,40.0,26.0,12604.0,SANTA MARIA DA BOA VISTA,39626.0
3547007,Santa Maria da Serra,23.0,48.0,35.0,47007.0,SANTA MARIA DA SERRA,5417.0
2928109,Santa Maria da Vitória,13.0,44.0,29.0,28109.0,SANTA MARIA DA VITÓRIA,40571.0
1506583,Santa Maria das Barreiras,9.0,50.0,15.0,6583.0,SANTA MARIA DAS BARREIRAS,16012.0
3158003,Santa Maria de Itabira,19.0,43.0,31.0,58003.0,SANTA MARIA DE ITABIRA,10445.0
3204559,Santa Maria de Jetibá,20.0,41.0,32.0,4559.0,SANTA MARIA DE JETIBÁ,31845.0
2612703,Santa Maria do Cambucá,8.0,36.0,26.0,12703.0,SANTA MARIA DO CAMBUCÁ,12348.0
4316956,Santa Maria do Herval,29.0,51.0,43.0,16956.0,SANTA MARIA DO HERVAL,6173.0
4123857,Santa Maria do Oeste,25.0,52.0,41.0,23857.0,SANTA MARIA DO OESTE,11548.0
1506609,Santa Maria do Pará,1.0,48.0,15.0,6609.0,SANTA MARIA DO PARÁ,22147.0
3158102,Santa Maria do Salto,16.0,40.0,31.0,58102.0,SANTA MARIA DO SALTO,5724.0
3158201,Santa Maria do Suaçuí,18.0,42.0,31.0,58201.0,SANTA MARIA DO SUAÇUÍ,14427.0
1718881,Santa Maria do Tocantins,9.0,48.0,17.0,18881.0,SANTA MARIA DO TOCANTINS,2673.0
4123907,Santa Mariana,23.0,51.0,41.0,23907.0,SANTA MARIANA,11992.0
3547106,Santa Mercedes,21.0,52.0,35.0,47106.0,SANTA MERCEDES,2589.0
4123956,Santa Mônica,23.0,53.0,41.0,23956.0,SANTA MÔNICA,3453.0
2312205,Santa Quitéria,4.0,40.0,23.0,12205.0,SANTA QUITÉRIA,43344.0
2110104,Santa Quitéria do Maranhão,3.0,43.0,21.0,10104.0,SANTA QUITÉRIA DO MARANHÃO,28341.0
2110203,Santa Rita,3.0,44.0,21.0,10203.0,SANTA RITA,153336.0
3547403,Santa Rita d'Oeste,20.0,51.0,35.0,47403.0,SANTA RITA D'OESTE,2493.0
3159209,Santa Rita de Caldas,22.0,46.0,31.0,59209.0,SANTA RITA DE CALDAS,9078.0
2928406,Santa Rita de Cássia,11.0,45.0,29.0,28406.0,SANTA RITA DE CÁSSIA,26135.0
3159407,Santa Rita de Ibitipoca,22.0,44.0,31.0,59407.0,SANTA RITA DE IBITIPOCA,3747.0
3159308,Santa Rita de Jacutinga,22.0,44.0,31.0,59308.0,SANTA RITA DE JACUTINGA,5588.0
3159357,Santa Rita de Minas,20.0,42.0,31.0,59357.0,SANTA RITA DE MINAS,5787.0
5219407,Santa Rita do Araguaia,17.0,53.0,52.0,19407.0,SANTA RITA DO ARAGUAIA,5873.0
3159506,Santa Rita do Itueto,19.0,41.0,31.0,59506.0,SANTA RITA DO ITUETO,5652.0
5219456,Santa Rita do Novo Destino,15.0,49.0,52.0,19456.0,SANTA RITA DO NOVO DESTINO,3372.0
5007554,Santa Rita do Pardo,21.0,53.0,50.0,7554.0,SANTA RITA DO PARDO,7162.0
3547502,Santa Rita do Passa Quatro,22.0,47.0,35.0,47502.0,SANTA RITA DO PASSA QUATRO,26456.0
3159605,Santa Rita do Sapucaí,22.0,46.0,31.0,59605.0,SANTA RITA DO SAPUCAÍ,34246.0
1718899,Santa Rita do Tocantins,11.0,49.0,17.0,18899.0,SANTA RITA DO TOCANTINS,2260.0
5107768,Santa Rita do Trivelato,14.0,55.0,51.0,7768.0,SANTA RITA DO TRIVELATO,2478.0
4317202,Santa Rosa,28.0,54.0,43.0,17202.0,SANTA ROSA,64113.0
3159704,Santa Rosa da Serra,20.0,46.0,31.0,59704.0,SANTA ROSA DA SERRA,3261.0
5219506,Santa Rosa de Goiás,16.0,49.0,52.0,19506.0,SANTA ROSA DE GOIÁS,2851.0
4215604,Santa Rosa de Lima,28.0,49.0,42.0,15604.0,SANTA ROSA DE LIMA,5875.0
3547601,Santa Rosa de Viterbo,21.0,47.0,35.0,47601.0,SANTA ROSA DE VITERBO,22699.0
2209377,Santa Rosa do Piauí,7.0,42.0,22.0,9377.0,SANTA ROSA DO PIAUÍ,5149.0
1200435,Santa Rosa do Purus,9.0,70.0,12.0,435.0,SANTA ROSA DO PURUS,3948.0
4215653,Santa Rosa do Sul,29.0,50.0,42.0,15653.0,SANTA ROSA DO SUL,7949.0
1718907,Santa Rosa do Tocantins,11.0,48.0,17.0,18907.0,SANTA ROSA DO TOCANTINS,4417.0
3547650,Santa Salete,20.0,51.0,35.0,47650.0,SANTA SALETE,1390.0
3204609,Santa Teresa,20.0,41.0,32.0,4609.0,SANTA TERESA,20179.0
2928505,Santa Teresinha,13.0,40.0,29.0,28505.0,SANTA TERESINHA,14558.0
4317251,Santa Tereza,29.0,52.0,43.0,17251.0,SANTA TEREZA,1815.0
5219605,Santa Tereza de Goiás,14.0,49.0,52.0,19605.0,SANTA TEREZA DE GOIÁS,4145.0
4124020,Santa Tereza do Oeste,25.0,54.0,41.0,24020.0,SANTA TEREZA DO OESTE,9378.0
1719004,Santa Tereza do Tocantins,10.0,48.0,17.0,19004.0,SANTA TEREZA DO TOCANTINS,2297.0
4215679,Santa Terezinha,27.0,50.0,42.0,15679.0,SANTA TEREZINHA,26252.0
5219704,Santa Terezinha de Goiás,14.0,50.0,52.0,19704.0,SANTA TEREZINHA DE GOIÁS,11558.0
4124053,Santa Terezinha de Itaipu,25.0,54.0,41.0,24053.0,SANTA TEREZINHA DE ITAIPU,19552.0
4215695,Santa Terezinha do Progresso,27.0,53.0,42.0,15695.0,SANTIAGO DO SUL,1450.0
1720002,Santa Terezinha do Tocantins,6.0,48.0,17.0,20002.0,SANTA TEREZINHA DO TOCANTINS,2291.0
3159803,Santa Vitória,19.0,50.0,31.0,59803.0,SANTA VITÓRIA,15492.0
4317301,Santa Vitória do Palmar,34.0,53.0,43.0,17301.0,SANTA VITÓRIA DO PALMAR,31183.0
2928000,Santaluz,11.0,39.0,29.0,28000.0,SANTALUZ,33633.0
2928208,Santana,13.0,44.0,29.0,28208.0,SANTANA,118045.0
4317004,Santana da Boa Vista,31.0,53.0,43.0,17004.0,SANTANA DA BOA VISTA,8599.0
3547205,Santana da Ponte Pensa,20.0,51.0,35.0,47205.0,SANTANA DA PONTE PENSA,1654.0
3158300,Santana da Vargem,21.0,46.0,31.0,58300.0,SANTANA DA VARGEM,7092.0
3158409,Santana de Cataguases,21.0,43.0,31.0,58409.0,SANTANA DE CATAGUASES,3603.0
2513505,Santana de Mangueira,8.0,38.0,25.0,13505.0,SANTANA DE MANGUEIRA,5609.0
3547304,Santana de Parnaíba,23.0,47.0,35.0,47304.0,SANTANA DE PARNAÍBA,100233.0
3158508,Santana de Pirapama,19.0,44.0,31.0,58508.0,SANTANA DE PIRAPAMA,8549.0
2312007,Santana do Acaraú,3.0,40.0,23.0,12007.0,SANTANA DO ACARAÚ,28741.0
1506708,Santana do Araguaia,9.0,50.0,15.0,6708.0,SANTANA DO ARAGUAIA,49053.0
2312106,Santana do Cariri,7.0,40.0,23.0,12106.0,SANTANA DO CARIRI,17574.0
3158607,Santana do Deserto,22.0,43.0,31.0,58607.0,SANTANA DO DESERTO,3833.0
3158706,Santana do Garambéu,22.0,44.0,31.0,58706.0,SANTANA DO GARAMBÉU,2104.0
2708006,Santana do Ipanema,9.0,37.0,27.0,8006.0,SANTANA DO IPANEMA,42296.0
4124004,Santana do Itararé,24.0,50.0,41.0,24004.0,SANTANA DO ITARARÉ,5537.0
3158805,Santana do Jacaré,21.0,45.0,31.0,58805.0,SANTANA DO JACARÉ,4532.0
3158904,Santana do Manhuaçu,20.0,42.0,31.0,58904.0,SANTANA DO MANHUAÇU,8185.0
2110237,Santana do Maranhão,3.0,42.0,21.0,10237.0,SANTANA DO MARANHÃO,10537.0
2411403,Santana do Matos,6.0,37.0,24.0,11403.0,SANTANA DO MATOS,14312.0
2708105,Santana do Mundaú,9.0,36.0,27.0,8105.0,SANTANA DO MUNDAÚ,11663.0
3158953,Santana do Paraíso,19.0,43.0,31.0,58953.0,SANTANA DO PARAÍSO,22765.0
2209351,Santana do Piauí,7.0,42.0,22.0,9351.0,SANTANA DO PIAUÍ,4841.0
3159001,Santana do Riacho,19.0,44.0,31.0,59001.0,SANTANA DO RIACHO,4159.0
2411429,Santana do Seridó,7.0,37.0,24.0,11429.0,SANTANA DO SERIDÓ,2729.0
2806404,Santana do São Francisco,10.0,37.0,28.0,6404.0,SANTANA DO SÃO FRANCISCO,6596.0
2513604,Santana dos Garrotes,7.0,38.0,25.0,13604.0,SANTANA DOS GARROTES,7610.0
3159100,Santana dos Montes,21.0,44.0,31.0,59100.0,SANTANA DOS MONTES,3989.0
2928307,Santanópolis,12.0,39.0,29.0,28307.0,SANTANÓPOLIS,9199.0
1506807,Santarém,2.0,55.0,15.0,6807.0,SANTARÉM,
1506906,Santarém Novo,1.0,47.0,15.0,6906.0,SANTARÉM NOVO,6007.0
4317400,Santiago,29.0,55.0,43.0,17400.0,SANTIAGO,49558.0
4215687,Santiago do Sul,27.0,53.0,42.0,15687.0,SANTA TEREZINHA DO PROGRESSO,3044.0
5107263,Santo Afonso,14.0,57.0,51.0,7263.0,SANTO AFONSO,2855.0
2928604,Santo Amaro,13.0,39.0,29.0,28604.0,SANTO AMARO,58028.0
4215703,Santo Amaro da Imperatriz,28.0,49.0,42.0,15703.0,SANTO AMARO DA IMPERATRIZ,17602.0
2806602,Santo Amaro das Brotas,11.0,37.0,28.0,6602.0,SANTO AMARO DAS BROTAS,11652.0
2110278,Santo Amaro do Maranhão,3.0,43.0,21.0,10278.0,SANTO AMARO DO MARANHÃO,11155.0
3547700,Santo Anastácio,22.0,52.0,35.0,47700.0,SANTO ANASTÁCIO,20550.0
3547809,Santo André,24.0,47.0,35.0,47809.0,SANTO ANDRÉ,2641.0
2411502,Santo Antônio,6.0,35.0,24.0,11502.0,SANTO ANTÔNIO,21263.0
3547908,Santo Antônio da Alegria,21.0,47.0,35.0,47908.0,SANTO ANTÔNIO DA ALEGRIA,6020.0
5219712,Santo Antônio da Barra,18.0,51.0,52.0,19712.0,SANTO ANTÔNIO DA BARRA,4134.0
4317608,Santo Antônio da Patrulha,30.0,51.0,43.0,17608.0,SANTO ANTÔNIO DA PATRULHA,37910.0
4124103,Santo Antônio da Platina,23.0,50.0,41.0,24103.0,SANTO ANTÔNIO DA PLATINA,40480.0
4317707,Santo Antônio das Missões,29.0,55.0,43.0,17707.0,SANTO ANTÔNIO DAS MISSÕES,11863.0
5219738,Santo Antônio de Goiás,16.0,49.0,52.0,19738.0,SANTO ANTÔNIO DE GOIÁS,3893.0
2928703,Santo Antônio de Jesus,13.0,39.0,29.0,28703.0,SANTO ANTÔNIO DE JESUS,84256.0
2209401,Santo Antônio de Lisboa,7.0,41.0,22.0,9401.0,SANTO ANTÔNIO DE LISBOA,5729.0
3548005,Santo Antônio de Posse,23.0,47.0,35.0,48005.0,SANTO ANTÔNIO DE POSSE,19824.0
3304706,Santo Antônio de Pádua,22.0,42.0,33.0,4706.0,SANTO ANTÔNIO DE PÁDUA,40145.0
3159902,Santo Antônio do Amparo,21.0,45.0,31.0,59902.0,SANTO ANTÔNIO DO AMPARO,17255.0
3548054,Santo Antônio do Aracanguá,21.0,50.0,35.0,48054.0,SANTO ANTÔNIO DO ARACANGUÁ,7034.0
3160009,Santo Antônio do Aventureiro,22.0,43.0,31.0,60009.0,SANTO ANTÔNIO DO AVENTUREIRO,3489.0
4124202,Santo Antônio do Caiuá,23.0,52.0,41.0,24202.0,SANTO ANTÔNIO DO CAIUÁ,2692.0
5219753,Santo Antônio do Descoberto,16.0,48.0,52.0,19753.0,SANTO ANTÔNIO DO DESCOBERTO,55621.0
3160108,Santo Antônio do Grama,20.0,43.0,31.0,60108.0,SANTO ANTÔNIO DO GRAMA,4241.0
3160207,Santo Antônio do Itambé,18.0,43.0,31.0,60207.0,SANTO ANTÔNIO DO ITAMBÉ,4517.0
1303700,Santo Antônio do Içá,3.0,68.0,13.0,3700.0,SANTO ANTÔNIO DO IÇÁ,29249.0
3160306,Santo Antônio do Jacinto,17.0,40.0,31.0,60306.0,SANTO ANTÔNIO DO JACINTO,11294.0
3548104,Santo Antônio do Jardim,22.0,47.0,35.0,48104.0,SANTO ANTÔNIO DO JARDIM,5743.0
5107792,Santo Antônio do Leste,15.0,54.0,51.0,7792.0,SANTO ANTÔNIO DO LESTE,3249.0
5107800,Santo Antônio do Leverger,16.0,56.0,51.0,7800.0,SANTO ANTÔNIO DO LEVERGER,19197.0
3160405,Santo Antônio do Monte,20.0,45.0,31.0,60405.0,SANTO ANTÔNIO DO MONTE,24746.0
4317558,Santo Antônio do Palma,28.0,52.0,43.0,17558.0,SANTO ANTÔNIO DO PALMA,2216.0
4124301,Santo Antônio do Paraíso,23.0,51.0,41.0,24301.0,SANTO ANTÔNIO DO PARAÍSO,2354.0
3548203,Santo Antônio do Pinhal,23.0,46.0,35.0,48203.0,SANTO ANTÔNIO DO PINHAL,6560.0
4317756,Santo Antônio do Planalto,28.0,53.0,43.0,17756.0,SANTO ANTÔNIO DO PLANALTO,2029.0
3160454,Santo Antônio do Retiro,15.0,43.0,31.0,60454.0,SANTO ANTÔNIO DO RETIRO,6817.0
3160504,Santo Antônio do Rio Abaixo,19.0,43.0,31.0,60504.0,SANTO ANTÔNIO DO RIO ABAIXO,1753.0
4124400,Santo Antônio do Sudoeste,26.0,54.0,41.0,24400.0,SANTO ANTÔNIO DO SUDOESTE,18565.0
1507003,Santo Antônio do Tauá,1.0,48.0,15.0,7003.0,SANTO ANTÔNIO DO TAUÁ,24814.0
2110302,Santo Antônio dos Lopes,5.0,44.0,21.0,10302.0,SANTO ANTÔNIO DOS LOPES,14225.0
2209450,Santo Antônio dos Milagres,6.0,43.0,22.0,9450.0,SANTO ANTÔNIO DOS MILAGRES,1963.0
4317806,Santo Augusto,28.0,54.0,43.0,17806.0,SANTO AUGUSTO,13622.0
4317905,Santo Cristo,28.0,55.0,43.0,17905.0,SANTO CRISTO,14280.0
2928802,Santo Estêvão,12.0,39.0,29.0,28802.0,SANTO ESTÊVÃO,44532.0
3548302,Santo Expedito,22.0,51.0,35.0,48302.0,SANTO EXPEDITO,2759.0
4317954,Santo Expedito do Sul,28.0,52.0,43.0,17954.0,SANTO EXPEDITO DO SUL,2614.0
3160603,Santo Hipólito,18.0,44.0,31.0,60603.0,SANTO HIPÓLITO,3541.0
4124509,Santo Inácio,23.0,52.0,41.0,24509.0,SANTO INÁCIO,4876.0
2209500,Santo Inácio do Piauí,7.0,42.0,22.0,9500.0,SANTO INÁCIO DO PIAUÍ,3626.0
4317509,Santo Ângelo,28.0,54.0,43.0,17509.0,SANTO ÂNGELO,73800.0
3548500,Santos,24.0,46.0,35.0,48500.0,SANTOS,
3160702,Santos Dumont,21.0,44.0,31.0,60702.0,SANTOS DUMONT,45922.0
3548401,Santópolis do Aguapeí,22.0,51.0,35.0,48401.0,SANTÓPOLIS DO AGUAPEÍ,4008.0
2929602,Sapeaçu,13.0,39.0,29.0,29602.0,SAPEAÇU,16518.0
5107875,Sapezal,13.0,59.0,51.0,7875.0,SAPEZAL,14254.0
4319901,Sapiranga,30.0,51.0,43.0,19901.0,SAPIRANGA,73979.0
4126207,Sapopema,24.0,51.0,41.0,26207.0,SAPOPEMA,6638.0
1507755,Sapucaia,7.0,50.0,15.0,7755.0,SAPUCAIA,21975.0
4320008,Sapucaia do Sul,30.0,51.0,43.0,20008.0,SAPUCAIA DO SUL,122231.0
3165404,Sapucaí-Mirim,23.0,46.0,31.0,65404.0,SAPUCAÍ-MIRIM,5772.0
2515302,Sapé,7.0,35.0,25.0,15302.0,SAPÉ,46363.0
3305505,Saquarema,23.0,43.0,33.0,5505.0,SAQUAREMA,62174.0
4126256,Sarandi,23.0,52.0,41.0,26256.0,SARANDI,100101.0
3551108,Sarapuí,24.0,48.0,35.0,51108.0,SARAPUÍ,8158.0
3165503,Sardoá,19.0,42.0,31.0,65503.0,SARDOÁ,5196.0
3551207,Sarutaiá,23.0,49.0,35.0,51207.0,SARUTAIÁ,3680.0
3165537,Sarzedo,20.0,44.0,31.0,65537.0,SARZEDO,23282.0
2708907,Satuba,10.0,36.0,27.0,8907.0,SATUBA,14154.0
2111722,Satubinha,4.0,45.0,21.0,11722.0,SATUBINHA,8399.0
2929750,Saubara,13.0,39.0,29.0,29750.0,SAUBARA,11051.0
4126272,Saudade do Iguaçu,26.0,53.0,41.0,26272.0,SAUDADE DO IGUAÇU,4931.0
4217303,Saudades,27.0,53.0,42.0,17303.0,SAUDADES,8587.0
2929800,Saúde,11.0,40.0,29.0,29800.0,SAÚDE,11866.0
4217402,Schroeder,26.0,49.0,42.0,17402.0,SCHROEDER,12776.0
2929909,Seabra,12.0,42.0,29.0,29909.0,SEABRA,40543.0
4217501,Seara,27.0,52.0,42.0,17501.0,SEARA,17121.0
3551306,Sebastianópolis do Sul,21.0,50.0,35.0,51306.0,SEBASTIANÓPOLIS DO SUL,2871.0
2210623,Sebastião Barros,11.0,45.0,22.0,10623.0,SEBASTIÃO BARROS,4178.0
2930006,Sebastião Laranjeiras,15.0,43.0,29.0,30006.0,SEBASTIÃO LARANJEIRAS,10712.0
2210631,Sebastião Leal,8.0,44.0,22.0,10631.0,SEBASTIÃO LEAL,4080.0
4320206,Seberi,27.0,53.0,43.0,20206.0,SEBERI,10870.0
4320230,Sede Nova,28.0,54.0,43.0,20230.0,SEDE NOVA,2968.0
4320263,Segredo,29.0,53.0,43.0,20263.0,SEGREDO,7022.0
4320305,Selbach,29.0,53.0,43.0,20305.0,SELBACH,4773.0
5007802,Selvíria,20.0,51.0,50.0,7802.0,SELVÍRIA,6413.0
3165560,Sem-Peixe,20.0,43.0,31.0,65560.0,SEM-PEIXE,2950.0
1200500,Sena Madureira,9.0,69.0,12.0,500.0,SENA MADUREIRA,34230.0
2111748,Senador Alexandre Costa,5.0,44.0,21.0,11748.0,SENADOR ALEXANDRE COSTA,9071.0
3165578,Senador Amaral,23.0,46.0,31.0,65578.0,SENADOR AMARAL,5051.0
5220454,Senador Canedo,17.0,49.0,52.0,20454.0,SENADOR CANEDO,70559.0
3165602,Senador Cortes,22.0,43.0,31.0,65602.0,SENADOR CORTES,2011.0
2413102,Senador Elói de Souza,6.0,36.0,24.0,13102.0,SENADOR ELÓI DE SOUZA,5906.0
